matchId,matchDate,matchType,ouid,nickname,matchResult,matchEndType,foul,injury,redCards,yellowCards,possession,averageRating,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,goalTime,x,y,type,result,spId,assist,assistSpId,hitPost,inPenalty
67e13ae44065376a668ffd79,2025-03-24T10:59:34,50,c69d1fc3d30168bae289e407f866e913,DRX엄지렐라,패,2,0,0,0,0,71,4.03889,2,0,0,1,1,0,0,0,2,2,0,0,0,0,1,1,1,1,0,0,127,0.9503085017204284,0.4839089810848236,6,1,291206594,False,-1,False,True
67e13aa29ed34d74ce8f1afa,2025-03-24T10:59:57,50,a4c86fd92dbadafe4acef48dc03579ea,소각영도점,패,2,0,0,0,0,52,3.41667,6,0,0,1,0,0,0,0,12,10,7,7,2,0,3,3,1,1,1,0,425,0.8803176283836365,0.62268042564392,2,2,265216409,False,-1,False,True
67e13a8aa1826dbfeede1857,2025-03-24T10:58:33,50,c1985d83d9eaf2451042c6d93e566b14,너없이는못살아,승,1,0,0,0,0,46,3.96667,4,0,0,1,1,1,0,0,3,3,3,3,0,0,0,0,1,0,1,0,490,0.8275932669639587,0.5228003263473511,2,3,289049072,True,814166149,False,False
67e13a8823330c0f0c5e71d4,2025-03-24T10:59:15,50,74b31668c844b9094f81f679028f42f7,냠냐치치,승,1,0,0,0,0,61,5.07778,8,0,0,2,2,2,0,0,15,14,11,10,0,0,3,3,3,1,0,0,575,0.9410037398338318,0.6721792817115784,1,3,829231447,True,252214100,False,True
67e13a8823330c0f0c5e71d4,2025-03-24T10:59:15,50,74b31668c844b9094f81f679028f42f7,냠냐치치,승,1,0,0,0,0,61,5.07778,8,0,0,2,2,2,0,0,15,14,11,10,0,0,3,3,3,1,0,0,154,0.8907301425933838,0.583690881729126,2,3,268192181,True,252214100,False,True
67e13a7283c2325aee764c76,2025-03-24T10:57:59,50,f4d377fa71c6b620f45678f65dac315e,주르반레전드,승,1,0,0,0,0,100,6.11111,6,0,0,1,1,1,0,0,7,7,4,4,0,0,2,2,0,0,0,0,150,0.8583698272705078,0.65703272819519,2,3,807192985,True,832239085,False,True
67e13a5602756161ade2e34b,2025-03-24T10:58:57,50,bd7829d5c2bba864c9485b3a568053b2,아라기업,승,1,0,0,0,0,37,3.83889,6,1,1,5,5,1,0,0,6,3,2,2,2,0,2,1,2,1,0,0,571,0.8952871561050415,0.6651344895362854,1,1,813268513,False,-1,False,True
67e13a5602756161ade2e34b,2025-03-24T10:58:57,50,bd7829d5c2bba864c9485b3a568053b2,아라기업,승,1,0,0,0,0,37,3.83889,6,1,1,5,5,1,0,0,6,3,2,2,2,0,2,1,2,1,0,0,425,0.8472456336021423,0.4423526525497437,2,1,831238794,True,101190043,False,True
67e13a5602756161ade2e34b,2025-03-24T10:58:57,50,bd7829d5c2bba864c9485b3a568053b2,아라기업,승,1,0,0,0,0,37,3.83889,6,1,1,5,5,1,0,0,6,3,2,2,2,0,2,1,2,1,0,0,516,0.8172712922096252,0.5586946606636047,7,1,802001040,False,-1,False,False
67e13a5602756161ade2e34b,2025-03-24T10:58:57,50,bd7829d5c2bba864c9485b3a568053b2,아라기업,승,1,0,0,0,0,37,3.83889,6,1,1,5,5,1,0,0,6,3,2,2,2,0,2,1,2,1,0,0,611,0.9667890667915344,0.5196133255958557,1,3,101190043,False,-1,False,True
67e13a5602756161ade2e34b,2025-03-24T10:58:57,50,bd7829d5c2bba864c9485b3a568053b2,아라기업,승,1,0,0,0,0,37,3.83889,6,1,1,5,5,1,0,0,6,3,2,2,2,0,2,1,2,1,0,0,593,0.965818166732788,0.6826465129852295,7,1,813268513,False,-1,False,True
67e13a4c8a88c12d1ba02280,2025-03-24T10:58:15,50,34d52fe4c99b7c16591b13da0c8a58f6,순금숙,승,1,0,0,0,0,68,3.79444,7,0,0,1,1,1,0,0,15,14,14,14,0,0,1,0,1,0,0,0,246,0.8647582530975342,0.5016753673553467,1,3,832202126,True,802050752,False,True
67e13a45b50ec8d9a16620f0,2025-03-24T10:59:28,50,1c3b950010f05865a5b4c3d5c57685fc,김해김씨찬호씨,승,1,0,0,0,0,46,4.14444,11,2,0,4,4,2,0,0,23,18,12,11,5,3,5,3,2,0,3,0,775,0.8448396325111389,0.5784516930580139,2,3,100005471,True,829013743,False,True
67e13a45b50ec8d9a16620f0,2025-03-24T10:59:28,50,1c3b950010f05865a5b4c3d5c57685fc,김해김씨찬호씨,승,1,0,0,0,0,46,4.14444,11,2,0,4,4,2,0,0,23,18,12,11,5,3,5,3,2,0,3,0,1601,0.9142658114433287,0.4676463007926941,3,3,802208830,True,291224371,False,True
67e13a45b50ec8d9a16620f0,2025-03-24T10:59:28,50,1c3b950010f05865a5b4c3d5c57685fc,김해김씨찬호씨,승,1,0,0,0,0,46,4.14444,11,2,0,4,4,2,0,0,23,18,12,11,5,3,5,3,2,0,3,0,1146,0.9209615588188172,0.494107574224472,3,1,802208830,False,-1,False,True
67e13a45b50ec8d9a16620f0,2025-03-24T10:59:28,50,1c3b950010f05865a5b4c3d5c57685fc,김해김씨찬호씨,승,1,0,0,0,0,46,4.14444,11,2,0,4,4,2,0,0,23,18,12,11,5,3,5,3,2,0,3,0,1378,0.8601334691047668,0.5632781982421875,1,1,100005471,True,829013743,False,True
67e13a24d732ef7fedb25b4a,2025-03-24T10:59:11,50,7571c8a6e133c7fd1ce156cdf09114d8,조하마씨,승,1,2,0,0,0,60,3.98889,32,0,0,2,2,1,0,0,36,33,22,21,1,1,8,6,7,1,1,0,1518,0.84958130121231,0.4743037521839142,2,1,832212194,True,832215441,False,True
67e13a24d732ef7fedb25b4a,2025-03-24T10:59:11,50,7571c8a6e133c7fd1ce156cdf09114d8,조하마씨,승,1,2,0,0,0,60,3.98889,32,0,0,2,2,1,0,0,36,33,22,21,1,1,8,6,7,1,1,0,1254,0.958675980567932,0.5473940372467041,3,3,832212194,True,810251852,False,True
67e13a24d732ef7fedb25b4a,2025-03-24T10:59:11,50,09fd1071f73372baa33499eb3d2892cd,감아차기의신1234,패,2,0,0,0,0,40,3.55556,19,0,0,1,0,0,0,0,26,22,24,22,0,0,2,0,3,2,2,0,997,0.8211790919303894,0.4950495660305023,8,2,291239613,False,-1,False,False
67e13a1f786e3279fe52aedb,2025-03-24T10:56:51,50,d31fc77da53e64c7db6aa4da43f01af3,호빗대마왕,승,1,0,0,0,0,62,4.2,9,1,0,3,2,1,0,0,11,10,7,7,1,1,3,2,2,1,0,0,205,0.911521315574646,0.4312597215175629,3,2,291224196,True,829188350,False,True
67e13a1f786e3279fe52aedb,2025-03-24T10:56:51,50,d31fc77da53e64c7db6aa4da43f01af3,호빗대마왕,승,1,0,0,0,0,62,4.2,9,1,0,3,2,1,0,0,11,10,7,7,1,1,3,2,2,1,0,0,518,0.9286534190177916,0.4461182355880737,2,3,829188350,True,290252371,False,True
67e13a1f786e3279fe52aedb,2025-03-24T10:56:51,50,d31fc77da53e64c7db6aa4da43f01af3,호빗대마왕,승,1,0,0,0,0,62,4.2,9,1,0,3,2,1,0,0,11,10,7,7,1,1,3,2,2,1,0,0,145,0.8400390148162842,0.573541522026062,1,1,290252371,True,264208333,False,False
67e13a1e52eacd125caf6c10,2025-03-24T10:59:11,50,cbdf04968d95e43a047e49ecbf278907,블루문City,승,1,0,0,0,0,52,4.26667,26,1,1,3,3,2,0,0,36,28,19,18,4,1,9,8,5,3,0,0,1416,0.935263216495514,0.5672435760498047,2,1,830225733,True,225176403,False,True
67e13a1e52eacd125caf6c10,2025-03-24T10:59:11,50,cbdf04968d95e43a047e49ecbf278907,블루문City,승,1,0,0,0,0,52,4.26667,26,1,1,3,3,2,0,0,36,28,19,18,4,1,9,8,5,3,0,0,992,0.7750835418701172,0.5143423080444336,1,1,830225733,True,805179947,False,False
67e13a1e52eacd125caf6c10,2025-03-24T10:59:11,50,cbdf04968d95e43a047e49ecbf278907,블루문City,승,1,0,0,0,0,52,4.26667,26,1,1,3,3,2,0,0,36,28,19,18,4,1,9,8,5,3,0,0,526,0.89723914861679,0.5168542265892029,3,3,805242924,False,-1,False,True
67e13a1e52eacd125caf6c10,2025-03-24T10:59:11,50,cbdf04968d95e43a047e49ecbf278907,블루문City,승,1,0,0,0,0,52,4.26667,26,1,1,3,3,2,0,0,36,28,19,18,4,1,9,8,5,3,0,0,1821,0.8952106237411499,0.49058398604393,6,3,225176403,True,805242924,False,True
67e13a1b9b76a628c0b2fe97,2025-03-24T10:58:12,50,d8b5a4a970e86fdf8d6c1f39f85573dc,열열fc,승,1,0,0,0,0,66,4.11111,12,1,1,3,2,1,0,0,15,13,7,6,2,2,2,2,1,1,1,0,829,0.8275987505912781,0.4023979902267456,2,1,825028130,True,265232656,False,False
67e13a1b9b76a628c0b2fe97,2025-03-24T10:58:12,50,d8b5a4a970e86fdf8d6c1f39f85573dc,열열fc,승,1,0,0,0,0,66,4.11111,12,1,1,3,2,1,0,0,15,13,7,6,2,2,2,2,1,1,1,0,895,0.9283127188682556,0.4799065589904785,3,2,829001088,False,-1,False,True
67e13a1b9b76a628c0b2fe97,2025-03-24T10:58:12,50,d8b5a4a970e86fdf8d6c1f39f85573dc,열열fc,승,1,0,0,0,0,66,4.11111,12,1,1,3,2,1,0,0,15,13,7,6,2,2,2,2,1,1,1,0,535,0.9456979632377625,0.5552744269371033,3,3,814188567,True,825000250,True,True
67e139e1f833270f45bf7527,2025-03-24T10:57:21,50,3ab994a86b37ab65d6a020c1c8fcdd3d,SardarAzmoun9,승,1,0,0,0,0,68,4.46111,27,0,0,4,4,3,0,0,30,29,20,20,0,0,8,8,6,2,1,0,765,0.7782630920410156,0.564923882484436,1,3,820208128,True,291220633,False,False
67e139e1f833270f45bf7527,2025-03-24T10:57:21,50,3ab994a86b37ab65d6a020c1c8fcdd3d,SardarAzmoun9,승,1,0,0,0,0,68,4.46111,27,0,0,4,4,3,0,0,30,29,20,20,0,0,8,8,6,2,1,0,644,0.9036621451377868,0.640630304813385,6,1,829235790,True,829204963,False,True
67e139e1f833270f45bf7527,2025-03-24T10:57:21,50,3ab994a86b37ab65d6a020c1c8fcdd3d,SardarAzmoun9,승,1,0,0,0,0,68,4.46111,27,0,0,4,4,3,0,0,30,29,20,20,0,0,8,8,6,2,1,0,151,0.8126235008239746,0.4722813963890076,2,3,804247679,True,829235790,False,False
67e139e1f833270f45bf7527,2025-03-24T10:57:21,50,3ab994a86b37ab65d6a020c1c8fcdd3d,SardarAzmoun9,승,1,0,0,0,0,68,4.46111,27,0,0,4,4,3,0,0,30,29,20,20,0,0,8,8,6,2,1,0,1185,0.8861737847328186,0.5142636895179749,6,3,820208128,True,804247679,False,True
67e139dd87bcacc459f0a9db,2025-03-24T10:57:10,50,455c121c591e6561cb7d038ecdad26bb,Numohyun,승,1,0,0,0,0,36,4.21111,3,0,0,3,3,2,0,0,1,1,1,1,0,0,0,0,3,3,0,0,635,0.9204115271568298,0.4100849628448486,6,3,826223689,False,-1,False,True
67e139dd87bcacc459f0a9db,2025-03-24T10:57:10,50,455c121c591e6561cb7d038ecdad26bb,Numohyun,승,1,0,0,0,0,36,4.21111,3,0,0,3,3,2,0,0,1,1,1,1,0,0,0,0,3,3,0,0,380,0.927958846092224,0.5150866508483887,6,3,826240638,True,826223689,False,True
67e139dd87bcacc459f0a9db,2025-03-24T10:57:10,50,455c121c591e6561cb7d038ecdad26bb,Numohyun,승,1,0,0,0,0,36,4.21111,3,0,0,3,3,2,0,0,1,1,1,1,0,0,0,0,3,3,0,0,325,0.91783344745636,0.6018527150154114,6,1,826223689,False,-1,False,True
67e139dd46e2881255af2aa1,2025-03-24T10:59:43,50,9fa234f17c5c25490e96c1d4a9e1612f,CANTONANI,승,1,0,0,0,0,42,4.25556,30,0,0,4,3,2,0,0,47,41,24,23,2,2,20,15,10,5,7,0,2655,0.8154875636100769,0.4550594389438629,2,3,834247827,True,834194765,False,False
67e139dd46e2881255af2aa1,2025-03-24T10:59:43,50,9fa234f17c5c25490e96c1d4a9e1612f,CANTONANI,승,1,0,0,0,0,42,4.25556,30,0,0,4,3,2,0,0,47,41,24,23,2,2,20,15,10,5,7,0,2776,0.7637585401535034,0.3826813399791718,1,2,831231747,True,834194765,False,False
67e139dd46e2881255af2aa1,2025-03-24T10:59:43,50,9fa234f17c5c25490e96c1d4a9e1612f,CANTONANI,승,1,0,0,0,0,42,4.25556,30,0,0,4,3,2,0,0,47,41,24,23,2,2,20,15,10,5,7,0,1298,0.9482084512710572,0.4403550624847412,1,3,834194765,False,-1,False,True
67e139dd46e2881255af2aa1,2025-03-24T10:59:43,50,9fa234f17c5c25490e96c1d4a9e1612f,CANTONANI,승,1,0,0,0,0,42,4.25556,30,0,0,4,3,2,0,0,47,41,24,23,2,2,20,15,10,5,7,0,1284,0.9139136075973512,0.68905633687973,2,1,834247827,True,831231747,False,True
