matchId,matchDate,matchType,ouid,nickname,matchResult,matchEndType,foul,injury,redCards,yellowCards,possession,averageRating,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,goalTime,x,y,type,result,spId,assist,assistSpId,hitPost,inPenalty
67e62c3da48af0cbabcf164d,2025-03-28T04:59:47,50,1eac9408a5027fdb0baf7b8628e05d18,띨구야,승,1,0,0,0,0,54,4.29444,13,0,0,2,2,2,0,0,16,15,9,8,0,0,7,7,4,2,0,0,169,0.8915386199951172,0.5285678505897522,1,3,252140053,True,290200104,False,True
67e62c3da48af0cbabcf164d,2025-03-28T04:59:47,50,1eac9408a5027fdb0baf7b8628e05d18,띨구야,승,1,0,0,0,0,54,4.29444,13,0,0,2,2,2,0,0,16,15,9,8,0,0,7,7,4,2,0,0,730,0.8704510927200317,0.5149688720703125,2,3,290200104,True,289191208,False,True
67e62c19a796f43245fd0af7,2025-03-28T04:59:53,50,3c5a58b1923ef45f6e6b5130fb503b91,Apink0419,승,1,0,0,0,0,69,4.36667,11,0,0,2,2,1,1,1,14,14,11,11,1,1,2,2,1,0,0,0,248,0.9027937054634094,0.5029569864273071,9,3,807202126,False,-1,False,True
67e62c19a796f43245fd0af7,2025-03-28T04:59:53,50,3c5a58b1923ef45f6e6b5130fb503b91,Apink0419,승,1,0,0,0,0,69,4.36667,11,0,0,2,2,1,1,1,14,14,11,11,1,1,2,2,1,0,0,0,613,0.93429285287857,0.4686611294746399,3,1,807202126,False,-1,False,True
67e62c0d8f10ed7f58f45a24,2025-03-28T04:58:59,50,be0602ddd2a5cf663213bc462e69dc57,에베벡디,승,1,0,0,0,0,56,3.68889,9,0,0,1,0,0,0,0,9,8,7,7,0,0,2,1,1,1,0,0,248,0.7731477618217468,0.5676616430282593,1,2,283209989,True,829222665,False,False
67e62bf24d897f0903f3399c,2025-03-28T04:58:52,50,800e6a181c52e0ecf6712b338fcd3936,대현이키165,승,1,0,0,0,0,65,4.36111,19,0,0,2,2,2,0,0,24,24,19,19,1,1,4,4,2,1,2,0,164,0.8724706172943115,0.4844050705432892,2,3,252176580,True,825188545,False,True
67e62bf24d897f0903f3399c,2025-03-28T04:58:52,50,800e6a181c52e0ecf6712b338fcd3936,대현이키165,승,1,0,0,0,0,65,4.36111,19,0,0,2,2,2,0,0,24,24,19,19,1,1,4,4,2,1,2,0,1124,0.933445394039154,0.3241899013519287,1,3,834194765,True,283158023,False,True
67e62bdf82554b966ac0c285,2025-03-28T04:59:51,50,28f0edd3b5be1eaf414132d74343f388,보도겸,승,1,1,0,0,0,56,4.16111,23,0,0,4,3,2,0,0,27,25,19,19,1,1,4,3,1,1,1,0,840,0.9963173270225524,0.4048321843147278,6,2,274000250,True,291205988,False,True
67e62bdf82554b966ac0c285,2025-03-28T04:59:51,50,28f0edd3b5be1eaf414132d74343f388,보도겸,승,1,1,0,0,0,56,4.16111,23,0,0,4,3,2,0,0,27,25,19,19,1,1,4,3,1,1,1,0,107,0.7578147053718567,0.506812572479248,12,3,283005419,True,829021146,False,False
67e62bdf82554b966ac0c285,2025-03-28T04:59:51,50,28f0edd3b5be1eaf414132d74343f388,보도겸,승,1,1,0,0,0,56,4.16111,23,0,0,4,3,2,0,0,27,25,19,19,1,1,4,3,1,1,1,0,790,0.9064258337020874,0.3402585685253143,2,1,274000250,True,291205988,False,True
67e62bdf82554b966ac0c285,2025-03-28T04:59:51,50,28f0edd3b5be1eaf414132d74343f388,보도겸,승,1,1,0,0,0,56,4.16111,23,0,0,4,3,2,0,0,27,25,19,19,1,1,4,3,1,1,1,0,964,0.7840346693992615,0.4969588220119476,2,3,268054050,True,283005419,False,False
67e62bd7e3f6d62aed706b6f,2025-03-28T04:58:00,50,bf96728ea20eb0cbb7d458130f0dd78c,홍타쿠TV,승,1,0,0,0,0,60,3.79444,20,0,0,3,1,0,0,0,22,20,16,16,0,0,6,4,2,1,2,0,247,0.8718251585960388,0.3798813819885254,2,2,289020289,True,832239085,False,True
67e62bd7e3f6d62aed706b6f,2025-03-28T04:58:00,50,bf96728ea20eb0cbb7d458130f0dd78c,홍타쿠TV,승,1,0,0,0,0,60,3.79444,20,0,0,3,1,0,0,0,22,20,16,16,0,0,6,4,2,1,2,0,1001,0.8298413157463074,0.4827676713466644,1,2,289020289,True,290206517,False,False
67e62bd7e3f6d62aed706b6f,2025-03-28T04:58:00,50,bf96728ea20eb0cbb7d458130f0dd78c,홍타쿠TV,승,1,0,0,0,0,60,3.79444,20,0,0,3,1,0,0,0,22,20,16,16,0,0,6,4,2,1,2,0,935,0.822858989238739,0.4739073216915131,1,1,832239085,True,260192985,False,False
67e62bb42327521a9dc18868,2025-03-28T04:59:35,50,aeac2e3e093db440b42c913f04dc9cdd,소노플로우,승,1,1,0,0,0,47,4.31111,18,0,0,4,3,3,0,0,28,26,15,14,1,0,7,7,3,0,5,0,1869,0.9373552799224854,0.4640782475471497,6,3,274000250,True,829138449,False,True
67e62bb42327521a9dc18868,2025-03-28T04:59:35,50,aeac2e3e093db440b42c913f04dc9cdd,소노플로우,승,1,1,0,0,0,47,4.31111,18,0,0,4,3,3,0,0,28,26,15,14,1,0,7,7,3,0,5,0,640,0.8780324459075928,0.4727290570735931,6,3,252214100,True,274000250,False,True
67e62bb42327521a9dc18868,2025-03-28T04:59:35,50,aeac2e3e093db440b42c913f04dc9cdd,소노플로우,승,1,1,0,0,0,47,4.31111,18,0,0,4,3,3,0,0,28,26,15,14,1,0,7,7,3,0,5,0,1286,0.8295412659645081,0.3913838565349579,2,3,274000250,True,832208128,False,False
67e62bb42327521a9dc18868,2025-03-28T04:59:35,50,aeac2e3e093db440b42c913f04dc9cdd,소노플로우,승,1,1,0,0,0,47,4.31111,18,0,0,4,3,3,0,0,28,26,15,14,1,0,7,7,3,0,5,0,338,0.93936401605606,0.4136541187763214,2,2,252214100,False,-1,False,True
