ouid,foul,injury,redCards,yellowCards,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,possession,averageRating,matchResult,weekend,passSucRt,shortPassSucRt,longPassSucRt,throughPassSucRt,shootAccuracy,tackleSucRt,blockSucRt
d85bce7efb48ad7e7d41fd306adca33d,0.0,1.0,0.0,0.0,91.0,4.0,2.0,13.0,6.0,3.0,0.0,0.0,105.0,90.0,65.0,60.0,7.0,1.0,30.0,27.0,8.0,7.0,8.0,0.0,53.0,4.58889,승,평일,0.8571428571428571,0.9230769230769231,0.14285714285714285,0.9,0.46153846153846156,0.875,0.0
d9d8dfdd2add816ae9b98ddc89634b30,0.0,0.0,0.0,0.0,65.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,111.0,95.0,92.0,83.0,5.0,1.0,13.0,11.0,5.0,4.0,10.0,3.0,47.0,3.60556,패,평일,0.8558558558558559,0.9021739130434783,0.2,0.8461538461538461,0.0,0.8,0.3
5dc251fafef32774f54630684b523094,1.0,0.0,0.0,0.0,98.0,2.0,1.0,9.0,6.0,2.0,1.0,1.0,167.0,155.0,114.0,109.0,5.0,3.0,37.0,34.0,9.0,7.0,8.0,0.0,63.0,4.42778,승,평일,0.9281437125748503,0.956140350877193,0.6,0.918918918918919,0.6666666666666666,0.7777777777777778,0.0
610ae5825147a5a7a772431f7f078893,1.0,0.0,0.0,0.0,38.0,3.0,1.0,5.0,4.0,1.0,1.0,1.0,85.0,66.0,41.0,37.0,7.0,3.0,34.0,26.0,21.0,7.0,9.0,1.0,37.0,3.79444,패,평일,0.7764705882352941,0.9024390243902439,0.42857142857142855,0.7647058823529411,0.8,0.3333333333333333,0.1111111111111111
ba156622c96179b11ebeb83d962da4f3,0.0,0.0,0.0,0.0,83.0,0.0,0.0,3.0,3.0,3.0,0.0,0.0,116.0,101.0,67.0,62.0,6.0,5.0,24.0,20.0,19.0,13.0,14.0,1.0,51.0,4.41667,승,평일,0.8706896551724138,0.9253731343283582,0.8333333333333334,0.8333333333333334,1.0,0.6842105263157895,0.07142857142857142
f8fb96f098fb156e21a46f5dc998247c,0.0,0.0,0.0,0.0,89.0,0.0,0.0,5.0,3.0,1.0,0.0,0.0,111.0,102.0,87.0,84.0,1.0,0.0,20.0,16.0,8.0,7.0,6.0,0.0,49.0,3.75556,패,평일,0.918918918918919,0.9655172413793104,0.0,0.8,0.6,0.875,0.0
092109faa506a4c413c6d3043c3faff3,0.0,0.0,0.0,0.0,72.0,0.0,0.0,5.0,5.0,2.0,0.0,0.0,92.0,79.0,56.0,50.0,3.0,3.0,29.0,25.0,10.0,9.0,9.0,0.0,44.0,3.84444,패,평일,0.8586956521739131,0.8928571428571429,1.0,0.8620689655172413,1.0,0.9,0.0
e3560f4e1dbdf769e0f21f433b7455c4,0.0,0.0,0.0,0.0,93.0,1.0,1.0,6.0,5.0,4.0,0.0,0.0,118.0,109.0,76.0,71.0,1.0,0.0,41.0,38.0,3.0,3.0,5.0,0.0,56.0,4.41667,승,평일,0.923728813559322,0.9342105263157895,0.0,0.926829268292683,0.8333333333333334,1.0,0.0
097e77dda5b9e7af09c725cce373119c,1.0,0.0,0.0,0.0,63.0,0.0,1.0,9.0,6.0,6.0,0.0,0.0,93.0,85.0,65.0,61.0,8.0,5.0,18.0,18.0,5.0,3.0,8.0,1.0,45.0,4.70556,승,평일,0.9139784946236559,0.9384615384615385,0.625,1.0,0.6666666666666666,0.6,0.125
a28ff1550994b09da78d65dfa59e108b,0.0,0.0,0.0,0.0,70.0,1.0,0.0,5.0,4.0,1.0,0.0,0.0,140.0,128.0,107.0,101.0,7.0,3.0,24.0,23.0,7.0,3.0,7.0,0.0,55.0,3.46111,패,평일,0.9142857142857143,0.9439252336448598,0.42857142857142855,0.9583333333333334,0.8,0.42857142857142855,0.0
ae4a273d0bc541592ef9a0630591ad54,0.0,0.0,0.0,0.0,112.0,0.0,0.0,6.0,6.0,3.0,0.0,0.0,133.0,125.0,113.0,110.0,2.0,1.0,14.0,12.0,11.0,7.0,7.0,1.0,56.0,4.25556,승,평일,0.9398496240601504,0.9734513274336283,0.5,0.8571428571428571,1.0,0.6363636363636364,0.14285714285714285
d6729afd82234f0b5ec2380c7765a583,0.0,0.0,0.0,0.0,66.0,0.0,0.0,6.0,2.0,2.0,0.0,0.0,105.0,98.0,101.0,97.0,0.0,0.0,3.0,1.0,7.0,5.0,7.0,0.0,44.0,3.73889,패,평일,0.9333333333333333,0.9603960396039604,0.0,0.3333333333333333,0.3333333333333333,0.7142857142857143,0.0
8912a83020d67bd48f1bbe9c966396d0,1.0,0.0,0.0,0.0,91.0,4.0,0.0,5.0,3.0,1.0,0.0,0.0,137.0,124.0,112.0,109.0,13.0,4.0,10.0,9.0,11.0,9.0,6.0,0.0,59.0,4.31667,승,평일,0.9051094890510949,0.9732142857142857,0.3076923076923077,0.9,0.6,0.8181818181818182,0.0
dd1b456de36fcd4c76e6588720e9d16f,2.0,0.0,0.0,0.0,61.0,1.0,0.0,4.0,2.0,0.0,0.0,0.0,100.0,88.0,78.0,72.0,1.0,0.0,18.0,16.0,5.0,4.0,12.0,1.0,41.0,3.92222,패,평일,0.88,0.9230769230769231,0.0,0.8888888888888888,0.5,0.8,0.08333333333333333
94c80fa4897561ddd67730898aa7f3fa,1.0,0.0,0.0,0.0,71.0,4.0,0.0,11.0,9.0,3.0,0.0,0.0,105.0,95.0,81.0,77.0,7.0,2.0,15.0,14.0,9.0,5.0,7.0,2.0,49.0,4.26667,승,평일,0.9047619047619048,0.9506172839506173,0.2857142857142857,0.9333333333333333,0.8181818181818182,0.5555555555555556,0.2857142857142857
ba7aebb6c1ab1411d0c4ae88bc3a6cf9,2.0,0.0,0.0,1.0,71.0,1.0,0.0,8.0,5.0,2.0,0.0,0.0,88.0,80.0,64.0,61.0,8.0,4.0,14.0,14.0,9.0,2.0,10.0,1.0,51.0,4.05,패,평일,0.9090909090909091,0.953125,0.5,1.0,0.625,0.2222222222222222,0.1
c77b737d8024065326a6b112b165bbe8,1.0,0.0,0.0,0.0,76.0,1.0,1.0,4.0,3.0,1.0,0.0,0.0,108.0,94.0,75.0,70.0,4.0,1.0,18.0,16.0,11.0,7.0,8.0,0.0,52.0,4.30556,승,평일,0.8703703703703703,0.9333333333333333,0.25,0.8888888888888888,0.75,0.6363636363636364,0.0
ce94059b3f415ecfe1c854237556045d,1.0,0.0,0.0,0.0,70.0,5.0,1.0,6.0,4.0,0.0,0.0,0.0,83.0,69.0,60.0,55.0,7.0,4.0,4.0,3.0,7.0,2.0,12.0,1.0,48.0,3.75,패,평일,0.8313253012048193,0.9166666666666666,0.5714285714285714,0.75,0.6666666666666666,0.2857142857142857,0.08333333333333333
9d17a2a674a34e23085d2c4f97634d25,0.0,0.0,0.0,0.0,72.0,2.0,4.0,6.0,6.0,2.0,0.0,0.0,119.0,103.0,93.0,86.0,3.0,1.0,20.0,15.0,6.0,5.0,14.0,1.0,53.0,4.2,무,평일,0.865546218487395,0.9247311827956989,0.3333333333333333,0.75,1.0,0.8333333333333334,0.07142857142857142
c79e8c2d4851b00f1caf05530ea80fd5,0.0,0.0,0.0,0.0,64.0,4.0,0.0,10.0,6.0,2.0,0.0,0.0,87.0,72.0,41.0,38.0,8.0,1.0,38.0,33.0,15.0,10.0,11.0,1.0,47.0,4.19444,무,평일,0.8275862068965517,0.926829268292683,0.125,0.868421052631579,0.6,0.6666666666666666,0.09090909090909091
3a878ea1f97b66e3624e3fe83cce03bb,0.0,0.0,0.0,0.0,78.0,1.0,1.0,6.0,5.0,0.0,0.0,0.0,120.0,105.0,65.0,61.0,5.0,1.0,48.0,43.0,10.0,5.0,9.0,2.0,49.0,3.73889,패,평일,0.875,0.9384615384615385,0.2,0.8958333333333334,0.8333333333333334,0.5,0.2222222222222222
8ca81055559c0fcbfc2f385dee15655c,1.0,0.0,0.0,0.0,62.0,1.0,0.0,5.0,2.0,2.0,0.0,0.0,78.0,71.0,52.0,51.0,6.0,4.0,9.0,7.0,15.0,8.0,5.0,0.0,51.0,4.51667,승,평일,0.9102564102564102,0.9807692307692307,0.6666666666666666,0.7777777777777778,0.4,0.5333333333333333,0.0
1ffa394058cd1de2f1fc483d709be90f,0.0,0.0,0.0,0.0,89.0,2.0,0.0,8.0,5.0,2.0,0.0,0.0,128.0,117.0,116.0,109.0,3.0,0.0,9.0,8.0,26.0,11.0,7.0,1.0,62.0,4.34444,승,평일,0.9140625,0.9396551724137931,0.0,0.8888888888888888,0.625,0.4230769230769231,0.14285714285714285
4c0da03b0ca6d573e31e782ea58f92b1,1.0,0.0,0.0,0.0,80.0,2.0,0.0,7.0,6.0,1.0,0.0,0.0,90.0,77.0,58.0,54.0,3.0,2.0,26.0,21.0,15.0,8.0,10.0,1.0,38.0,3.90556,패,평일,0.8555555555555555,0.9310344827586207,0.6666666666666666,0.8076923076923077,0.8571428571428571,0.5333333333333333,0.1
028728c875e67d3cec2a573fd0b700d5,0.0,0.0,0.0,0.0,90.0,2.0,1.0,11.0,8.0,3.0,0.0,0.0,131.0,111.0,103.0,92.0,5.0,3.0,20.0,15.0,7.0,4.0,7.0,1.0,51.0,4.36111,승,평일,0.8473282442748091,0.8932038834951457,0.6,0.75,0.7272727272727273,0.5714285714285714,0.14285714285714285
3aa7a290f5a62949bd83fe4bda046b07,1.0,0.0,0.0,0.0,59.0,3.0,0.0,9.0,2.0,2.0,0.0,0.0,79.0,57.0,25.0,21.0,8.0,3.0,40.0,28.0,11.0,7.0,12.0,0.0,49.0,3.9944399999999995,패,평일,0.7215189873417721,0.84,0.375,0.7,0.2222222222222222,0.6363636363636364,0.0
97e198b961d3bb6d2b90f2900bf68279,1.0,0.0,0.0,0.0,65.0,6.0,0.0,5.0,4.0,2.0,0.0,0.0,94.0,79.0,63.0,58.0,11.0,5.0,17.0,16.0,10.0,4.0,9.0,2.0,44.0,3.87778,패,평일,0.8404255319148937,0.9206349206349206,0.45454545454545453,0.9411764705882353,0.8,0.4,0.2222222222222222
b663312c82290f9bdd352c9ec36588fd,1.0,0.0,0.0,0.0,71.0,3.0,0.0,10.0,7.0,3.0,0.0,0.0,89.0,81.0,62.0,59.0,7.0,3.0,14.0,13.0,8.0,5.0,6.0,0.0,56.0,4.25556,승,평일,0.9101123595505618,0.9516129032258065,0.42857142857142855,0.9285714285714286,0.7,0.625,0.0
3b5c290d7615ea7c9c6ded787c0bcb3e,1.0,0.0,0.0,0.0,41.0,1.0,1.0,5.0,2.0,0.0,0.0,0.0,78.0,58.0,43.0,40.0,6.0,2.0,15.0,8.0,8.0,6.0,11.0,0.0,43.0,3.75,패,평일,0.7435897435897436,0.9302325581395349,0.3333333333333333,0.5333333333333333,0.4,0.75,0.0
de507e108de8047aa535c85590ef8d41,0.0,0.0,0.0,0.0,80.0,2.0,1.0,11.0,6.0,1.0,1.0,1.0,151.0,141.0,130.0,127.0,9.0,5.0,11.0,9.0,8.0,7.0,6.0,0.0,57.0,4.42222,승,평일,0.9337748344370861,0.9769230769230769,0.5555555555555556,0.8181818181818182,0.5454545454545454,0.875,0.0
21c2f527bf16ed257b157ef09914e82f,2.0,0.0,0.0,0.0,74.0,4.0,0.0,9.0,8.0,2.0,0.0,0.0,102.0,96.0,73.0,70.0,7.0,5.0,21.0,20.0,23.0,11.0,5.0,0.0,54.0,4.13333,승,평일,0.9411764705882353,0.958904109589041,0.7142857142857143,0.9523809523809523,0.8888888888888888,0.4782608695652174,0.0
da6c053ce44675af7eafe3ad7bbee371,1.0,0.0,0.0,0.0,59.0,0.0,2.0,1.0,1.0,1.0,0.0,0.0,76.0,72.0,69.0,65.0,0.0,0.0,5.0,5.0,18.0,9.0,8.0,0.0,46.0,3.74444,패,평일,0.9473684210526315,0.9420289855072463,0.0,1.0,1.0,0.5,0.0
c2769a014ad90ebaa35fb6ab4eb254bb,0.0,0.0,0.0,0.0,73.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,128.0,113.0,97.0,92.0,6.0,3.0,20.0,15.0,9.0,4.0,11.0,1.0,50.0,3.86111,패,평일,0.8828125,0.9484536082474226,0.5,0.75,0.3333333333333333,0.4444444444444444,0.09090909090909091
e82bcf28c9bc2efc453c4303e1b62ad3,0.0,0.0,0.0,0.0,70.0,1.0,0.0,8.0,6.0,3.0,0.0,0.0,105.0,94.0,75.0,69.0,6.0,2.0,15.0,15.0,12.0,6.0,8.0,0.0,50.0,4.41111,승,평일,0.8952380952380953,0.92,0.3333333333333333,1.0,0.75,0.5,0.0
327b23e654ceb5d807607a8ad55ea86f,2.0,0.0,0.0,1.0,45.0,4.0,1.0,10.0,6.0,3.0,0.0,0.0,42.0,26.0,11.0,8.0,21.0,9.0,8.0,7.0,18.0,11.0,9.0,0.0,52.0,4.43889,승,평일,0.6190476190476191,0.7272727272727273,0.42857142857142855,0.875,0.6,0.6111111111111112,0.0
b7c894f904c3e2ad8750e36beb003592,0.0,0.0,0.0,0.0,72.0,0.0,1.0,2.0,1.0,1.0,0.0,0.0,89.0,82.0,67.0,65.0,1.0,0.0,17.0,15.0,5.0,4.0,12.0,1.0,53.0,4.18889,승,평일,0.9213483146067416,0.9701492537313433,0.0,0.8823529411764706,0.5,0.8,0.08333333333333333
d6baec4895a1650b111af5cebd264bf3,0.0,1.0,0.0,0.0,84.0,5.0,3.0,7.0,6.0,0.0,0.0,0.0,104.0,96.0,76.0,73.0,6.0,2.0,18.0,18.0,9.0,5.0,2.0,0.0,47.0,3.87778,패,평일,0.9230769230769231,0.9605263157894737,0.3333333333333333,1.0,0.8571428571428571,0.5555555555555556,0.0
0dc0c31dfd1ef7a0cdefd69214f7b642,1.0,0.0,0.0,0.0,63.0,6.0,0.0,14.0,11.0,3.0,0.0,0.0,92.0,79.0,54.0,49.0,18.0,11.0,14.0,13.0,9.0,5.0,17.0,2.0,47.0,4.28889,승,평일,0.8586956521739131,0.9074074074074074,0.6111111111111112,0.9285714285714286,0.7857142857142857,0.5555555555555556,0.11764705882352941
1a9544e9ef3cb70f705ee9e0d7449d3d,2.0,0.0,0.0,0.0,70.0,1.0,1.0,10.0,7.0,2.0,0.0,0.0,93.0,88.0,79.0,75.0,1.0,0.0,4.0,4.0,14.0,7.0,10.0,0.0,53.0,4.00556,패,평일,0.946236559139785,0.9493670886075949,0.0,1.0,0.7,0.5,0.0
2106e16db01537f80e0c71ac6e8b7062,2.0,0.0,0.0,0.0,60.0,1.0,0.0,5.0,2.0,1.0,0.0,0.0,79.0,72.0,61.0,58.0,6.0,3.0,11.0,11.0,14.0,5.0,15.0,0.0,46.0,3.93333,무,평일,0.9113924050632911,0.9508196721311475,0.5,1.0,0.4,0.35714285714285715,0.0
6776342496099426b69bba5e4e3e20c3,1.0,0.0,0.0,0.0,79.0,0.0,1.0,3.0,2.0,1.0,0.0,0.0,105.0,94.0,73.0,69.0,0.0,0.0,31.0,25.0,7.0,5.0,2.0,0.0,54.0,4.02222,무,평일,0.8952380952380953,0.9452054794520548,0.0,0.8064516129032258,0.6666666666666666,0.7142857142857143,0.0
9c9312b2bfebf2cb09a691de06ee3cc2,0.0,0.0,0.0,0.0,65.0,0.0,2.0,6.0,6.0,3.0,1.0,0.0,89.0,80.0,58.0,54.0,4.0,1.0,21.0,19.0,5.0,3.0,7.0,1.0,43.0,4.01111,무,평일,0.898876404494382,0.9310344827586207,0.25,0.9047619047619048,1.0,0.6,0.14285714285714285
c82f40d53b72872b781d6fdbbeabe655,1.0,0.0,0.0,0.0,80.0,1.0,0.0,10.0,9.0,3.0,0.0,0.0,110.0,99.0,85.0,82.0,6.0,1.0,16.0,15.0,7.0,2.0,10.0,0.0,57.0,4.14444,무,평일,0.9,0.9647058823529412,0.16666666666666666,0.9375,0.9,0.2857142857142857,0.0
1603da16779746da315896a5cab1b7ab,0.0,0.0,0.0,0.0,69.0,1.0,2.0,1.0,1.0,0.0,0.0,0.0,98.0,84.0,66.0,63.0,6.0,2.0,24.0,19.0,7.0,4.0,7.0,1.0,47.0,4.08333,무,평일,0.8571428571428571,0.9545454545454546,0.3333333333333333,0.7916666666666666,1.0,0.5714285714285714,0.14285714285714285
1a9d59d5efdddae1741c5f0753e7a360,1.0,0.0,0.0,0.0,67.0,3.0,1.0,6.0,2.0,0.0,0.0,0.0,114.0,105.0,96.0,92.0,7.0,4.0,7.0,7.0,13.0,6.0,3.0,0.0,53.0,4.05,무,평일,0.9210526315789473,0.9583333333333334,0.5714285714285714,1.0,0.3333333333333333,0.46153846153846156,0.0
0ad92d576d7c2d2fbbe69c9625e97fb7,1.0,0.0,0.0,0.0,58.0,5.0,0.0,9.0,8.0,2.0,0.0,0.0,117.0,104.0,95.0,90.0,7.0,3.0,14.0,11.0,11.0,7.0,3.0,0.0,49.0,4.17222,패,평일,0.8888888888888888,0.9473684210526315,0.42857142857142855,0.7857142857142857,0.8888888888888888,0.6363636363636364,0.0
883f8ef541e8d5e94fe8367fe1a72dd4,0.0,0.0,0.0,0.0,66.0,6.0,0.0,8.0,4.0,3.0,0.0,0.0,98.0,85.0,62.0,60.0,14.0,7.0,12.0,12.0,8.0,4.0,14.0,1.0,51.0,4.31667,승,평일,0.8673469387755102,0.967741935483871,0.5,1.0,0.5,0.5,0.07142857142857142
3f937c0c02280db48f222a3c04c2dc4e,1.0,0.0,0.0,0.0,64.0,0.0,3.0,7.0,6.0,4.0,0.0,0.0,122.0,107.0,87.0,81.0,5.0,2.0,29.0,24.0,10.0,6.0,13.0,0.0,50.0,4.17778,무,평일,0.8770491803278688,0.9310344827586207,0.4,0.8275862068965517,0.8571428571428571,0.6,0.0
d0fdb4d6734dcd75ca98f5bb71b982b6,1.0,0.0,0.0,1.0,73.0,2.0,0.0,11.0,8.0,4.0,0.0,0.0,124.0,116.0,69.0,66.0,3.0,3.0,42.0,40.0,13.0,7.0,9.0,0.0,50.0,5.37778,무,평일,0.9354838709677419,0.9565217391304348,1.0,0.9523809523809523,0.7272727272727273,0.5384615384615384,0.0
5ff5a0e98a5c5abf4c5db8ccd0c3cd65,0.0,0.0,0.0,0.0,77.0,1.0,0.0,6.0,5.0,3.0,0.0,0.0,113.0,98.0,78.0,74.0,6.0,3.0,23.0,18.0,3.0,3.0,7.0,2.0,50.0,4.36111,승,평일,0.8672566371681416,0.9487179487179487,0.5,0.782608695652174,0.8333333333333334,1.0,0.2857142857142857
96b7ed5972acb73dd697490b15a8976d,1.0,0.0,0.0,0.0,68.0,1.0,2.0,9.0,6.0,2.0,0.0,0.0,96.0,82.0,78.0,71.0,3.0,1.0,12.0,8.0,12.0,5.0,8.0,0.0,50.0,3.8888900000000004,패,평일,0.8541666666666666,0.9102564102564102,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.4166666666666667,0.0
4118f76d823c41fd8fdfabe4405daccf,1.0,2.0,0.0,0.0,72.0,0.0,1.0,4.0,4.0,4.0,1.0,1.0,102.0,97.0,74.0,71.0,1.0,1.0,24.0,22.0,13.0,7.0,8.0,1.0,52.0,4.12222,승,평일,0.9509803921568627,0.9594594594594594,1.0,0.9166666666666666,1.0,0.5384615384615384,0.125
d83945a53a9ef14a58d2011115918486,1.0,0.0,0.0,0.0,84.0,1.0,0.0,9.0,5.0,3.0,0.0,0.0,106.0,92.0,80.0,73.0,2.0,2.0,21.0,17.0,21.0,13.0,10.0,0.0,48.0,4.03333,패,평일,0.8679245283018868,0.9125,1.0,0.8095238095238095,0.5555555555555556,0.6190476190476191,0.0
6fdf7530a51e68258886c60d624dde11,1.0,0.0,0.0,0.0,66.0,2.0,0.0,9.0,7.0,4.0,0.0,0.0,82.0,75.0,60.0,56.0,6.0,4.0,13.0,12.0,13.0,6.0,7.0,0.0,49.0,4.5,승,평일,0.9146341463414634,0.9333333333333333,0.6666666666666666,0.9230769230769231,0.7777777777777778,0.46153846153846156,0.0
a9e1333f834e8565af8a1f9286e9f493,0.0,0.0,0.0,0.0,62.0,2.0,0.0,11.0,4.0,1.0,1.0,0.0,73.0,66.0,59.0,56.0,6.0,4.0,7.0,5.0,4.0,2.0,8.0,1.0,51.0,3.52778,패,평일,0.9041095890410958,0.9491525423728814,0.6666666666666666,0.7142857142857143,0.36363636363636365,0.5,0.125
1a0da4c58d8e0b2a417480c46f1e0852,1.0,0.0,0.0,0.0,48.0,0.0,0.0,2.0,1.0,1.0,0.0,0.0,78.0,63.0,59.0,50.0,1.0,1.0,15.0,12.0,24.0,12.0,9.0,1.0,44.0,3.7,패,평일,0.8076923076923077,0.847457627118644,1.0,0.8,0.5,0.5,0.1111111111111111
6d8c3d19b45ec71dd5de187058c3b998,1.0,0.0,0.0,0.0,65.0,4.0,1.0,10.0,7.0,3.0,0.0,0.0,58.0,45.0,26.0,22.0,5.0,2.0,24.0,21.0,9.0,9.0,4.0,0.0,56.0,4.32222,승,평일,0.7758620689655172,0.8461538461538461,0.4,0.875,0.7,1.0,0.0
5ff7482af86c77333eda9f6f966f0ecd,2.0,1.0,0.0,0.0,65.0,3.0,0.0,6.0,5.0,1.0,1.0,0.0,105.0,95.0,91.0,85.0,5.0,1.0,7.0,7.0,12.0,8.0,8.0,0.0,49.0,3.81667,패,평일,0.9047619047619048,0.9340659340659341,0.2,1.0,0.8333333333333334,0.6666666666666666,0.0
b2752f81a7616a931916cc309c3e2457,3.0,0.0,0.0,0.0,67.0,3.0,0.0,8.0,6.0,3.0,0.0,0.0,112.0,96.0,79.0,74.0,10.0,5.0,19.0,17.0,6.0,4.0,8.0,1.0,51.0,4.30556,승,평일,0.8571428571428571,0.9367088607594937,0.5,0.8947368421052632,0.75,0.6666666666666666,0.125
4a03fab7d5463236e6e9c84a9e027eb9,0.0,0.0,0.0,0.0,78.0,1.0,0.0,8.0,6.0,4.0,0.0,0.0,119.0,111.0,87.0,85.0,6.0,5.0,24.0,21.0,2.0,2.0,15.0,2.0,51.0,4.38889,승,평일,0.9327731092436975,0.9770114942528736,0.8333333333333334,0.875,0.75,1.0,0.13333333333333333
e5996db677456893e24417a7eda0d473,0.0,0.0,0.0,0.0,61.0,5.0,2.0,10.0,5.0,3.0,0.0,0.0,92.0,78.0,72.0,67.0,4.0,1.0,13.0,7.0,19.0,7.0,5.0,0.0,49.0,3.89444,패,평일,0.8478260869565217,0.9305555555555556,0.25,0.5384615384615384,0.5,0.3684210526315789,0.0
0dcf36639c4d429a24210a6ee07f24c2,1.0,0.0,0.0,0.0,77.0,1.0,0.0,10.0,5.0,4.0,0.0,0.0,100.0,89.0,55.0,50.0,4.0,2.0,27.0,23.0,11.0,5.0,5.0,0.0,57.0,4.45556,승,평일,0.89,0.9090909090909091,0.5,0.8518518518518519,0.5,0.45454545454545453,0.0
413bc21698384ddde9da6c9225211e13,0.0,0.0,0.0,0.0,69.0,0.0,1.0,3.0,3.0,2.0,0.0,0.0,98.0,84.0,77.0,69.0,5.0,3.0,12.0,10.0,9.0,3.0,10.0,1.0,43.0,3.76111,패,평일,0.8571428571428571,0.8961038961038961,0.6,0.8333333333333334,1.0,0.3333333333333333,0.1
134e0cd1565d600dd3d3d041180e5c4a,1.0,0.0,0.0,0.0,53.0,3.0,0.0,9.0,5.0,0.0,0.0,0.0,86.0,74.0,47.0,44.0,10.0,6.0,29.0,24.0,21.0,13.0,10.0,1.0,51.0,3.60556,패,평일,0.8604651162790697,0.9361702127659575,0.6,0.8275862068965517,0.5555555555555556,0.6190476190476191,0.1
e39a14f08873678717a4ae9b137e15a9,1.0,0.0,0.0,0.0,57.0,3.0,1.0,12.0,6.0,2.0,0.0,0.0,63.0,55.0,26.0,24.0,5.0,5.0,30.0,24.0,10.0,7.0,9.0,2.0,49.0,4.33333,승,평일,0.873015873015873,0.9230769230769231,1.0,0.8,0.5,0.7,0.2222222222222222
0e94d8b0f404f559fff92c04579733ac,0.0,0.0,0.0,0.0,70.0,2.0,0.0,3.0,3.0,1.0,0.0,0.0,113.0,106.0,76.0,74.0,3.0,1.0,34.0,31.0,6.0,3.0,9.0,1.0,44.0,3.6,패,평일,0.9380530973451328,0.9736842105263158,0.3333333333333333,0.9117647058823529,1.0,0.5,0.1111111111111111
dc05af90080aaea9e18cde8965c7dcb7,0.0,1.0,0.0,0.0,85.0,4.0,3.0,13.0,9.0,7.0,0.0,0.0,104.0,96.0,63.0,62.0,12.0,9.0,17.0,15.0,6.0,5.0,1.0,0.0,56.0,5.02778,승,평일,0.9230769230769231,0.9841269841269841,0.75,0.8823529411764706,0.6923076923076923,0.8333333333333334,0.0
597f5dbd27f43606ba4ed7586c4bfc51,1.0,0.0,0.0,1.0,65.0,4.0,0.0,11.0,10.0,3.0,0.0,0.0,92.0,76.0,50.0,45.0,7.0,3.0,27.0,24.0,22.0,10.0,7.0,0.0,50.0,4.35,승,평일,0.8260869565217391,0.9,0.42857142857142855,0.8888888888888888,0.9090909090909091,0.45454545454545453,0.0
8bc3a6f5a0455357fd13c13d41b7c1ad,1.0,0.0,0.0,0.0,74.0,0.0,0.0,2.0,2.0,2.0,0.0,0.0,106.0,92.0,83.0,76.0,2.0,1.0,15.0,10.0,18.0,4.0,13.0,0.0,50.0,3.95556,패,평일,0.8679245283018868,0.9156626506024096,0.5,0.6666666666666666,1.0,0.2222222222222222,0.0
0d28e78a8bc270913059cb2201a0b6f2,0.0,0.0,0.0,0.0,82.0,1.0,0.0,7.0,6.0,4.0,0.0,0.0,105.0,89.0,59.0,57.0,3.0,1.0,39.0,28.0,9.0,7.0,9.0,1.0,53.0,4.18333,무,평일,0.8476190476190476,0.9661016949152542,0.3333333333333333,0.717948717948718,0.8571428571428571,0.7777777777777778,0.1111111111111111
d0ab9abfbefbd6b4faef4fe4eb362c89,0.0,0.0,0.0,0.0,71.0,4.0,0.0,10.0,9.0,4.0,0.0,0.0,123.0,112.0,94.0,86.0,5.0,4.0,21.0,20.0,4.0,3.0,8.0,0.0,47.0,4.31111,무,평일,0.9105691056910569,0.9148936170212766,0.8,0.9523809523809523,0.9,0.75,0.0
5fc714183d6c6667e015dca28ab9ac6d,0.0,1.0,0.0,0.0,98.0,2.0,1.0,11.0,7.0,1.0,0.0,0.0,138.0,126.0,102.0,98.0,5.0,3.0,29.0,25.0,6.0,4.0,9.0,0.0,57.0,4.22778,무,평일,0.9130434782608695,0.9607843137254902,0.6,0.8620689655172413,0.6363636363636364,0.6666666666666666,0.0
9e940d325ef91c2bdf24af83afe6e5e6,0.0,0.0,0.0,0.0,61.0,0.0,0.0,3.0,1.0,1.0,0.0,0.0,82.0,66.0,58.0,55.0,6.0,2.0,13.0,8.0,12.0,7.0,8.0,1.0,43.0,3.95556,무,평일,0.8048780487804879,0.9482758620689655,0.3333333333333333,0.6153846153846154,0.3333333333333333,0.5833333333333334,0.125
04cb07f63919567c1ca73fb712ddb986,1.0,1.0,0.0,0.0,96.0,2.0,1.0,14.0,8.0,6.0,0.0,0.0,113.0,110.0,95.0,94.0,1.0,0.0,15.0,14.0,12.0,9.0,8.0,0.0,58.0,4.5,승,평일,0.9734513274336283,0.9894736842105263,0.0,0.9333333333333333,0.5714285714285714,0.75,0.0
92d5b7ed8e729ab43b2ad397dd8b1f4d,1.0,0.0,0.0,0.0,82.0,0.0,1.0,7.0,5.0,5.0,0.0,0.0,133.0,120.0,100.0,93.0,2.0,2.0,25.0,22.0,13.0,7.0,18.0,4.0,42.0,4.23333,패,평일,0.9022556390977443,0.93,1.0,0.88,0.7142857142857143,0.5384615384615384,0.2222222222222222
