matchId,matchDate,matchType,ouid,nickname,matchResult,matchEndType,foul,injury,redCards,yellowCards,possession,averageRating,dribble,cornerKick,offsideCount,shootTotal,effectiveShootTotal,goalTotal,shootPenaltyKick,goalPenaltyKick,passTry,passSuccess,shortPassTry,shortPassSuccess,longPassTry,longPassSuccess,throughPassTry,throughPassSuccess,tackleTry,tackleSuccess,blockTry,blockSuccess,goalTime,x,y,type,result,spId,assist,assistSpId,hitPost,inPenalty
67e36cd96d41982876fb9103,2025-03-26T02:59:23,50,3b73131f3613116973763ec4d1bba7a8,남공익,패,2,0,0,0,0,52,3.38889,11,0,0,2,0,0,0,0,21,19,13,12,3,3,4,4,3,1,1,0,308,0.8907627463340759,0.4215316474437714,3,2,283190460,False,-1,False,True
67e36cd96d41982876fb9103,2025-03-26T02:59:23,50,3b73131f3613116973763ec4d1bba7a8,남공익,패,2,0,0,0,0,52,3.38889,11,0,0,2,0,0,0,0,21,19,13,12,3,3,4,4,3,1,1,0,1076,0.959023416042328,0.6479523181915283,2,2,804259399,True,827226764,False,True
67e36cd96d41982876fb9103,2025-03-26T02:59:23,50,edbbb913e21fdd3e144f1780fda0a134,뚝배기뚝딱얌미,승,1,1,0,0,0,48,3.92778,17,0,1,2,1,1,0,0,18,17,13,12,0,0,5,5,5,2,1,0,145,0.8505197167396545,0.36228334903717,1,2,290200104,True,807202126,False,True
67e36cd96d41982876fb9103,2025-03-26T02:59:23,50,edbbb913e21fdd3e144f1780fda0a134,뚝배기뚝딱얌미,승,1,1,0,0,0,48,3.92778,17,0,1,2,1,1,0,0,18,17,13,12,0,0,5,5,5,2,1,0,1252,0.7858619093894958,0.3995971381664276,4,3,807202126,True,290200104,False,False
67e36cd5b2f0dc890f864272,2025-03-26T02:59:44,50,d89e301bb198cb217466417e985479e9,레알레전드1,승,1,1,0,0,0,47,3.88333,5,0,0,1,1,1,0,0,11,8,2,1,0,0,2,2,4,2,4,1,956,0.8912876844406128,0.5608708262443542,2,3,827005419,True,825005673,False,True
67e36cd5b2f0dc890f864272,2025-03-26T02:59:44,50,ea76c2cb21b8593873dba3e20bf9b171,tjvzp,패,2,0,0,0,0,61,3.76111,10,1,0,4,3,0,0,0,17,15,13,12,2,1,2,2,1,0,1,0,423,0.7518174052238464,0.5092909336090088,12,2,830228007,True,802202994,False,False
67e36cd5b2f0dc890f864272,2025-03-26T02:59:44,50,ea76c2cb21b8593873dba3e20bf9b171,tjvzp,패,2,0,0,0,0,61,3.76111,10,1,0,4,3,0,0,0,17,15,13,12,2,1,2,2,1,0,1,0,612,0.94499272108078,0.5811725854873657,3,1,830248188,False,-1,True,True
67e36cd5b2f0dc890f864272,2025-03-26T02:59:44,50,ea76c2cb21b8593873dba3e20bf9b171,tjvzp,패,2,0,0,0,0,61,3.76111,10,1,0,4,3,0,0,0,17,15,13,12,2,1,2,2,1,0,1,0,746,0.8452392220497131,0.50868135690689,1,1,802202994,True,830228007,False,True
67e36cd5b2f0dc890f864272,2025-03-26T02:59:44,50,ea76c2cb21b8593873dba3e20bf9b171,tjvzp,패,2,0,0,0,0,61,3.76111,10,1,0,4,3,0,0,0,17,15,13,12,2,1,2,2,1,0,1,0,545,0.7634100317955017,0.3478500247001648,12,1,830228007,True,830227659,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,913,0.9157718420028688,0.519727885723114,3,1,280232656,False,-1,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16779314,0.8259409070014954,0.5323575735092163,12,2,835138123,False,-1,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16778000,0.9054486751556396,0.63874077796936,6,1,832020801,True,289045661,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,1091,0.7234656214714,0.4726006984710693,12,1,835138123,False,-1,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16778012,0.9517101049423218,0.650023341178894,7,3,832020801,True,289045661,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,2523,0.8630881309509277,0.5078386664390564,12,2,818177003,True,835138123,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,1853,0.8342578411102295,0.5062515735626221,12,2,832020801,False,-1,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,1623,0.9472665190696716,0.4032647907733917,2,1,818177003,True,274204963,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,1454,0.9327799081802368,0.3785637319087982,2,1,289045661,True,818177003,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16779953,0.7666605114936829,0.5668348073959351,12,1,818177003,True,835138123,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16777535,0.8881819248199463,0.4824174344539642,7,1,810231747,False,-1,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16780213,0.8580068349838257,0.4863713681697845,12,2,832020801,True,289045661,True,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16778792,0.9406765699386596,0.575407862663269,3,1,280232656,False,-1,True,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,16778717,0.7816696166992188,0.3731235861778259,12,1,289045661,True,832020801,False,False
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,2401,0.8698410391807556,0.55958068370819,1,1,832020801,True,810238794,False,True
67e36cc6ac5987898d5d6ba3,2025-03-26T02:56:50,50,13441f01cb6ba2fa125b7192c229c9e9,문쭈쫀합,승,1,0,1,0,0,60,5.08889,72,13,0,31,22,6,0,0,101,88,58,55,13,7,17,14,11,6,4,0,1346,0.7526919841766357,0.4770605564117432,12,1,832020801,True,289045661,False,False
